Year,Date_Temp,Date,State,Region,Place,Name,Line Check,Latitude,Longitude,geometry
2021,9-Mar,3/9/2021,Sabah,KOTA KINABALU,Kolombong,"Kolombong, KOTA KINABALU, Sabah",1,5.9832534,116.118493,POINT (116.118493 5.9832534)
2021,9-Mar,3/9/2021,Sabah,KOTA KINABALU,Kg Likas,"Kg Likas, KOTA KINABALU, Sabah",1,5.9876497,116.1023998,POINT (116.1023998 5.9876497)
2021,9-Mar,3/9/2021,Sabah,KOTA KINABALU,Taman Kingfisher Ujana,"Taman Kingfisher Ujana, KOTA KINABALU, Sabah",1,6.0140485,116.1195617,POINT (116.11956168446963 6.0140485)
2021,9-Mar,3/9/2021,Sabah,KOTA KINABALU,Taman Kolombong,"Taman Kolombong, KOTA KINABALU, Sabah",1,5.9802904,116.1200601,POINT (116.1200601 5.9802904)
2021,9-Mar,3/9/2021,Sabah,KOTA KINABALU,Pekan Manggatal,"Pekan Manggatal, KOTA KINABALU, Sabah",1,6.0240922,116.1567327,POINT (116.1567327 6.0240922)
2021,9-Mar,3/9/2021,Sabah,KOTA KINABALU,Kg. Tanjung Aru Lama,"Kg. Tanjung Aru Lama, KOTA KINABALU, Sabah",1,5.9569624,116.0545655,POINT (116.0545655 5.9569624)
2021,9-Mar,3/9/2021,Sabah,KOTA KINABALU,"Lorong Lengkok 1, Kg. Likas","Lorong Lengkok 1, Kg. Likas, KOTA KINABALU, Sabah",1,5.9964178,116.1146843,POINT (116.1146843 5.9964178)
2021,9-Mar,3/9/2021,Sabah,KOTA KINABALU,"Kg. Bambangan, Inanam","Kg. Bambangan, Inanam, KOTA KINABALU, Sabah",1,5.985278,116.138611,POINT (116.138611 5.985278)
2021,9-Mar,3/9/2021,Sabah,KOTA KINABALU,Jalan Lintas,"Jalan Lintas, KOTA KINABALU, Sabah",1,5.9413601,116.0793172,POINT (116.0793172 5.9413601)
2021,9-Mar,3/9/2021,Sabah,PENAMPANG,Penampang Proper,"Penampang Proper, PENAMPANG, Sabah",1,5.9053514,116.1044142,POINT (116.1044142 5.9053514)
2021,9-Mar,3/9/2021,Sabah,PENAMPANG,Kg. Kambau,"Kg. Kambau, PENAMPANG, Sabah",1,5.9057136,116.1099474,POINT (116.1099474 5.9057136)
2021,9-Mar,3/9/2021,Sabah,PENAMPANG,Kg. Tuavon,"Kg. Tuavon, PENAMPANG, Sabah",1,5.9133839,116.1146191,POINT (116.1146191 5.9133839)
2021,9-Mar,3/9/2021,Sabah,PENAMPANG,Kg. Tanaki,"Kg. Tanaki, PENAMPANG, Sabah",1,5.9011903,116.1098121,POINT (116.1098121 5.9011903)
2021,9-Mar,3/9/2021,Sabah,PENAMPANG,Kg. Nampasan,"Kg. Nampasan, PENAMPANG, Sabah",1,5.9118457,116.1135604,POINT (116.1135604 5.9118457)
2021,9-Mar,3/9/2021,Sabah,PENAMPANG,Kg. Sugud,"Kg. Sugud, PENAMPANG, Sabah",1,5.8554621,116.0933652,POINT (116.0933652 5.8554621)
2021,9-Mar,3/9/2021,Sabah,PENAMPANG,Kg. Nambazan,"Kg. Nambazan, PENAMPANG, Sabah",1,5.891667,116.103333,POINT (116.103333 5.891667)
2021,9-Mar,3/9/2021,Sabah,PENAMPANG,Kg. Limbanak,"Kg. Limbanak, PENAMPANG, Sabah",1,5.8780506,116.1026935,POINT (116.1026935 5.8780506)
2021,9-Mar,3/9/2021,Sabah,PENAMPANG,Jalan Kolopis,"Jalan Kolopis, PENAMPANG, Sabah",1,5.9211906,116.1456455,POINT (116.1456455 5.9211906)
2021,9-Mar,3/9/2021,Sabah,PENAMPANG,Jalan Inobong,"Jalan Inobong, PENAMPANG, Sabah",1,5.9067686,116.1354006,POINT (116.1354006 5.9067686)
2021,9-Mar,3/9/2021,Sabah,PUTATAN,"Kg. Baru, Putatan","Kg. Baru, Putatan, PUTATAN, Sabah",1,5.8910911,116.0473523,POINT (116.0473523 5.8910911)
2021,9-Mar,3/9/2021,Sabah,PUTATAN,Jalan Ketiau,"Jalan Ketiau, PUTATAN, Sabah",1,5.8825683,116.0544598,POINT (116.0544598 5.8825683)
2021,9-Mar,3/9/2021,Sabah,PUTATAN,Jalan Duvanson,"Jalan Duvanson, PUTATAN, Sabah",1,5.883602,116.0649131,POINT (116.0649131 5.883602)
2021,9-Mar,3/9/2021,Sabah,PUTATAN,Jalan Tombovo,"Jalan Tombovo, PUTATAN, Sabah",1,5.8825683,116.0544598,POINT (116.0544598 5.8825683)
2021,20/9,20/9/2021,Sabah,SIPITANG,Kg. Tanjung Nipis,"Kg. Tanjung Nipis, SIPITANG, Sabah",1,4.9961073,115.5531986,POINT (115.5531986 4.9961073)
2021,20/9,20/9/2021,Sabah,SIPITANG,Kg. Sindumin,"Kg. Sindumin, SIPITANG, Sabah",1,4.99758615,115.5487187,POINT (115.54871869056129 4.99758615)
2021,15/9,15/9/2021,Sabah,PENAMPANG,Penampang Proper,"Penampang Proper, PENAMPANG, Sabah",1,5.9053514,116.1044142,POINT (116.1044142 5.9053514)
2021,15/9,15/9/2021,Sabah,PENAMPANG,Kg Sugud,"Kg Sugud, PENAMPANG, Sabah",1,5.8554621,116.0933652,POINT (116.0933652 5.8554621)
2021,15/9,15/9/2021,Sabah,PENAMPANG,Kg Kambau,"Kg Kambau, PENAMPANG, Sabah",1,5.9057136,116.1099474,POINT (116.1099474 5.9057136)
2021,15/9,15/9/2021,Sabah,PENAMPANG,Kg Kolopis,"Kg Kolopis, PENAMPANG, Sabah",1,5.9234404,116.1271721,POINT (116.1271721 5.9234404)
2021,15/9,15/9/2021,Sabah,PENAMPANG,Kg Nambazan,"Kg Nambazan, PENAMPANG, Sabah",1,5.891667,116.103333,POINT (116.103333 5.891667)
2021,15/9,15/9/2021,Sabah,PENAMPANG,Kg Tuavon,"Kg Tuavon, PENAMPANG, Sabah",1,5.9133839,116.1146191,POINT (116.1146191 5.9133839)
2021,15/9,15/9/2021,Sabah,PENAMPANG,Kg Tanaki,"Kg Tanaki, PENAMPANG, Sabah",1,5.9011903,116.1098121,POINT (116.1098121 5.9011903)
2021,15/9,15/9/2021,Sabah,PENAMPANG,Kg Maang,"Kg Maang, PENAMPANG, Sabah",1,5.8554621,116.0933652,POINT (116.0933652 5.8554621)
2021,15/9,15/9/2021,Sabah,PENAMPANG,Kg Kituau Limbanak,"Kg Kituau Limbanak, PENAMPANG, Sabah",1,5.8780506,116.1026935,POINT (116.1026935 5.8780506)
2021,15/9,15/9/2021,Sabah,PENAMPANG,Kg Kibabaig,"Kg Kibabaig, PENAMPANG, Sabah",1,5.9178207,116.1100595,POINT (116.1100595 5.9178207)
2021,15/9,15/9/2021,Sabah,PENAMPANG,Kg Limbanak,"Kg Limbanak, PENAMPANG, Sabah",1,5.8780506,116.1026935,POINT (116.1026935 5.8780506)
2021,15/9,15/9/2021,Sabah,PENAMPANG,Kg Hungab,"Kg Hungab, PENAMPANG, Sabah",1,5.9095073,116.0960949,POINT (116.0960949 5.9095073)
2021,15/9,15/9/2021,Sabah,PENAMPANG,Kg Babah Bunduon,"Kg Babah Bunduon, PENAMPANG, Sabah",1,5.891667,116.096944,POINT (116.096944 5.891667)
2021,15/9,15/9/2021,Sabah,PENAMPANG,Kg Ramayah,"Kg Ramayah, PENAMPANG, Sabah",1,5.8983791,116.0762281,POINT (116.0762281 5.8983791)
2021,15/9,15/9/2021,Sabah,PENAMPANG,SK Sugud,"SK Sugud, PENAMPANG, Sabah",1,5.8759415,116.1000824,POINT (116.1000824 5.8759415)
2021,15/9,15/9/2021,Sabah,PENAMPANG,SK Kibabaig,"SK Kibabaig, PENAMPANG, Sabah",1,5.9178207,116.1100595,POINT (116.1100595 5.9178207)
2021,15/9,15/9/2021,Sabah,PENAMPANG,Jalan Datuk Panglima Banting,"Jalan Datuk Panglima Banting, PENAMPANG, Sabah",1,5.9347914,116.1164556,POINT (116.1164556 5.9347914)
2021,15/9,15/9/2021,Sabah,PENAMPANG,Jalan Kolopis,"Jalan Kolopis, PENAMPANG, Sabah",1,5.9211906,116.1456455,POINT (116.1456455 5.9211906)
2021,15/9,15/9/2021,Sabah,PENAMPANG,Jalan Inobong,"Jalan Inobong, PENAMPANG, Sabah",1,5.9067686,116.1354006,POINT (116.1354006 5.9067686)
2021,15/9,15/9/2021,Sabah,KOTA KINABALU,Taman Luyang Phase 3,"Taman Luyang Phase 3, KOTA KINABALU, Sabah",1,5.9636251,116.0873904,POINT (116.08739044959685 5.9636251)
2021,15/9,15/9/2021,Sabah,KOTA KINABALU,Jalan Penampang – Lido,"Jalan Penampang – Lido, KOTA KINABALU, Sabah",1,5.9401439,116.0665186,POINT (116.0665186 5.9401439)
2021,15/9,15/9/2021,Sabah,PUTATAN,Kg Tombovo,"Kg Tombovo, PUTATAN, Sabah",1,5.8611682,116.056044,POINT (116.056044 5.8611682)
2021,15/9,15/9/2021,Sabah,PUTATAN,Kg. Ketiau,"Kg. Ketiau, PUTATAN, Sabah",1,5.865372,116.0626547,POINT (116.0626547 5.865372)
2021,15/9,15/9/2021,Sabah,PUTATAN,Jalan Ketiau,"Jalan Ketiau, PUTATAN, Sabah",1,5.8825683,116.0544598,POINT (116.0544598 5.8825683)
2021,15/9,15/9/2021,Sabah,PAPAR,Pekan Kinarut,"Pekan Kinarut, PAPAR, Sabah",1,5.8221038,116.0419178,POINT (116.0419178 5.8221038)
2021,15/9,15/9/2021,Sabah,PAPAR,Kg.Tampasak,"Kg.Tampasak, PAPAR, Sabah",1,5.8112171,116.059748,POINT (116.059748 5.8112171)
2021,21/9,21/9/2021,Sabah,KOTA BELUD,Kg. Siasai Tamu,"Kg. Siasai Tamu, KOTA BELUD, Sabah",1,6.34934735,116.4331391,POINT (116.4331391 6.34934735)
2021,21/9,21/9/2021,Sabah,KOTA BELUD,Kg. Sembirai,"Kg. Sembirai, KOTA BELUD, Sabah",1,6.3736845,116.4096035,POINT (116.4096035 6.3736845)
2021,21/9,21/9/2021,Sabah,KOTA BELUD,Kg. Lebak Moyoh,"Kg. Lebak Moyoh, KOTA BELUD, Sabah",1,6.3539105,116.408177,POINT (116.408177 6.3539105)
2021,21/9,21/9/2021,Sabah,KOTA BELUD,Kg. Sadok Sadok,"Kg. Sadok Sadok, KOTA BELUD, Sabah",1,6.3736845,116.4096035,POINT (116.4096035 6.3736845)
2021,21/9,21/9/2021,Sabah,KOTA BELUD,Kg. Lebak Engad,"Kg. Lebak Engad, KOTA BELUD, Sabah",1,6.3698796,116.4234523,POINT (116.4234523 6.3698796)
2021,21/9,21/9/2021,Sabah,KOTA BELUD,Taman Nikmat,"Taman Nikmat, KOTA BELUD, Sabah",1,6.3504456,116.4083468,POINT (116.4083468 6.3504456)
2021,21/9,21/9/2021,Sabah,BEAUFORT,Kg. Brunei,"Kg. Brunei, BEAUFORT, Sabah",1,5.5081829,115.8045292,POINT (115.8045292 5.5081829)
2021,21/9,21/9/2021,Sabah,BEAUFORT,Kg. Bakalau,"Kg. Bakalau, BEAUFORT, Sabah",1,5.3511344,115.731229,POINT (115.731229 5.3511344)
2021,21/9,21/9/2021,Sabah,BEAUFORT,Kg. Bingkul,"Kg. Bingkul, BEAUFORT, Sabah",1,5.3539278,115.7274393,POINT (115.7274393 5.3539278)
2021,21/9,21/9/2021,Sabah,TUARAN,Kg. Kauluan,"Kg. Kauluan, TUARAN, Sabah",1,6.1378687,116.2459633,POINT (116.2459633 6.1378687)
2021,21/9,21/9/2021,Sabah,TUARAN,SK Kauluan,"SK Kauluan, TUARAN, Sabah",1,6.1378687,116.2459633,POINT (116.2459633 6.1378687)
2021,21/9,21/9/2021,Sabah,TUARAN,Pekan Tenghilan,"Pekan Tenghilan, TUARAN, Sabah",1,6.2575491,116.3363628,POINT (116.3363628 6.2575491)
2021,21/9,21/9/2021,Sabah,TUARAN,Kg. Berungis,"Kg. Berungis, TUARAN, Sabah",1,6.203056,116.238611,POINT (116.238611 6.203056)
2021,21/9,21/9/2021,Sabah,TUARAN,Kg. Kegayungan,"Kg. Kegayungan, TUARAN, Sabah",1,6.2047111,116.2192513,POINT (116.2192513 6.2047111)
2021,21/9,21/9/2021,Sabah,KOTA KINABALU,Taman Luyang Phase 3,"Taman Luyang Phase 3, KOTA KINABALU, Sabah",1,5.9636251,116.0873904,POINT (116.08739044959685 5.9636251)
2021,21/9,21/9/2021,Sabah,KOTA KINABALU,Kampung Gudon,"Kampung Gudon, KOTA KINABALU, Sabah",1,6.0503531,116.1570843,POINT (116.1570843 6.0503531)
2021,21/9,21/9/2021,Sabah,KOTA KINABALU,Pekan Manggatal,"Pekan Manggatal, KOTA KINABALU, Sabah",1,6.0240922,116.1567327,POINT (116.1567327 6.0240922)
2021,21/9,21/9/2021,Sabah,KOTA KINABALU,Jalan Penampang – Lido,"Jalan Penampang – Lido, KOTA KINABALU, Sabah",1,5.9401439,116.0665186,POINT (116.0665186 5.9401439)
2021,10-Dec,12/10/2021,Sabah,KOTA KINABALU,Taman Luyang Phase 3,"Taman Luyang Phase 3, KOTA KINABALU, Sabah",1,5.9636251,116.0873904,POINT (116.08739044959685 5.9636251)
2021,10-Dec,12/10/2021,Sabah,KOTA KINABALU,Kampung Gudon,"Kampung Gudon, KOTA KINABALU, Sabah",1,6.0503531,116.1570843,POINT (116.1570843 6.0503531)
2021,10-Dec,12/10/2021,Sabah,KOTA KINABALU,SK Rampayan,"SK Rampayan, KOTA KINABALU, Sabah",1,6.0305869,116.14593,POINT (116.14593 6.0305869)
2021,10-Dec,12/10/2021,Sabah,KOTA KINABALU,Jalan Penampang – Lido,"Jalan Penampang – Lido, KOTA KINABALU, Sabah",1,5.9401439,116.0665186,POINT (116.0665186 5.9401439)
2021,10-Dec,12/10/2021,Sabah,PENAMPANG,Kg Kolopis,"Kg Kolopis, PENAMPANG, Sabah",1,5.9234404,116.1271721,POINT (116.1271721 5.9234404)
2021,10-Dec,12/10/2021,Sabah,PENAMPANG,Penampang Proper,"Penampang Proper, PENAMPANG, Sabah",1,5.9053514,116.1044142,POINT (116.1044142 5.9053514)
2021,10-Dec,12/10/2021,Sabah,PENAMPANG,Kg Sugud,"Kg Sugud, PENAMPANG, Sabah",1,5.8554621,116.0933652,POINT (116.0933652 5.8554621)
2021,10-Dec,12/10/2021,Sabah,PENAMPANG,Kg Kambau,"Kg Kambau, PENAMPANG, Sabah",1,5.9057136,116.1099474,POINT (116.1099474 5.9057136)
2021,10-Dec,12/10/2021,Sabah,PENAMPANG,Kg Nambazan,"Kg Nambazan, PENAMPANG, Sabah",1,5.891667,116.103333,POINT (116.103333 5.891667)
2021,10-Dec,12/10/2021,Sabah,PENAMPANG,Kg Tuavon,"Kg Tuavon, PENAMPANG, Sabah",1,5.9133839,116.1146191,POINT (116.1146191 5.9133839)
2021,10-Dec,12/10/2021,Sabah,PENAMPANG,Kg Tanaki,"Kg Tanaki, PENAMPANG, Sabah",1,5.9011903,116.1098121,POINT (116.1098121 5.9011903)
2021,10-Dec,12/10/2021,Sabah,PENAMPANG,Kg Maang,"Kg Maang, PENAMPANG, Sabah",1,5.8554621,116.0933652,POINT (116.0933652 5.8554621)
2021,10-Dec,12/10/2021,Sabah,PENAMPANG,Kg Kituau Limbanak,"Kg Kituau Limbanak, PENAMPANG, Sabah",1,5.8780506,116.1026935,POINT (116.1026935 5.8780506)
2021,10-Dec,12/10/2021,Sabah,PENAMPANG,Kg Kibabaig,"Kg Kibabaig, PENAMPANG, Sabah",1,5.9178207,116.1100595,POINT (116.1100595 5.9178207)
2021,10-Dec,12/10/2021,Sabah,PENAMPANG,Kg Limbanak,"Kg Limbanak, PENAMPANG, Sabah",1,5.8780506,116.1026935,POINT (116.1026935 5.8780506)
2021,10-Dec,12/10/2021,Sabah,PENAMPANG,Kg Hungab,"Kg Hungab, PENAMPANG, Sabah",1,5.9095073,116.0960949,POINT (116.0960949 5.9095073)
2021,10-Dec,12/10/2021,Sabah,PENAMPANG,Kg Babah Bunduon,"Kg Babah Bunduon, PENAMPANG, Sabah",1,5.891667,116.096944,POINT (116.096944 5.891667)
2021,10-Dec,12/10/2021,Sabah,PENAMPANG,Kg Ramayah,"Kg Ramayah, PENAMPANG, Sabah",1,5.8983791,116.0762281,POINT (116.0762281 5.8983791)
2021,10-Dec,12/10/2021,Sabah,PENAMPANG,SK Kibabaig,"SK Kibabaig, PENAMPANG, Sabah",1,5.9178207,116.1100595,POINT (116.1100595 5.9178207)
2021,10-Dec,12/10/2021,Sabah,PENAMPANG,Jalan Datuk Panglima Banting,"Jalan Datuk Panglima Banting, PENAMPANG, Sabah",1,5.9347914,116.1164556,POINT (116.1164556 5.9347914)
2021,10-Dec,12/10/2021,Sabah,PENAMPANG,Jalan Kolopis,"Jalan Kolopis, PENAMPANG, Sabah",1,5.9211906,116.1456455,POINT (116.1456455 5.9211906)
2021,10-Dec,12/10/2021,Sabah,PENAMPANG,Jalan Inobong,"Jalan Inobong, PENAMPANG, Sabah",1,5.9067686,116.1354006,POINT (116.1354006 5.9067686)
2021,12-Jul,7/12/2021,Sabah,BEAUFORT,Kg. Bakalau,"Kg. Bakalau, BEAUFORT, Sabah",1,5.3511344,115.731229,POINT (115.731229 5.3511344)
2021,12-Nov,11/12/2021,Sabah,KOTA MARUDU,Kg.Rakit,"Kg.Rakit, KOTA MARUDU, Sabah",1,6.4544107,116.8012118,POINT (116.8012118 6.4544107)
2021,12-Nov,11/12/2021,Sabah,SANDAKAN,Bt. 1.5,"Bt. 1.5, SANDAKAN, Sabah",1,5.8842339,117.9964069,POINT (117.9964069 5.8842339)
2021,12-Nov,11/12/2021,Sabah,SANDAKAN,Hospital Duchess of Kent Sandakan,"Hospital Duchess of Kent Sandakan, SANDAKAN, Sabah",1,5.8582896,118.1027544,POINT (118.1027543676567 5.8582896)
2021,12-Nov,11/12/2021,Sabah,SANDAKAN,Bandar Perdana,"Bandar Perdana, SANDAKAN, Sabah",1,5.8886002,118.0587827,POINT (118.0587827 5.8886002)
2021,12-Nov,11/12/2021,Sabah,SANDAKAN,Jalan Sg. Batang Batu 10,"Jalan Sg. Batang Batu 10, SANDAKAN, Sabah",1,5.8838373,118.0026978,POINT (118.0026978 5.8838373)
2021,13/12,13/12/2021,Sabah,LAHAD DATU,Borneo Industrial Centre,"Borneo Industrial Centre, LAHAD DATU, Sabah",1,5.00657035,118.2380367,POINT (118.23803674126265 5.0065703500000005)
2021,13/12,13/12/2021,Sabah,RANAU,Kg. Lasing,"Kg. Lasing, RANAU, Sabah",1,5.9641354,116.6782755,POINT (116.6782755 5.9641354)
2021,29/12,29/12/2021,Sabah,SIPITANG,Kg. Tanjung Nipis,"Kg. Tanjung Nipis, SIPITANG, Sabah",1,4.9961073,115.5531986,POINT (115.5531986 4.9961073)
2021,1-Nov,11/1/2021,Sarawak,LIMBANG,Bandar Limbang,"Bandar Limbang, LIMBANG, Sarawak",1,4.7762459,115.0123725,POINT (115.0123725 4.7762459)
2021,1-Nov,11/1/2021,Sarawak,LIMBANG,Taman Orkid,"Taman Orkid, LIMBANG, Sarawak",1,4.7369336,115.0020699,POINT (115.0020699 4.7369336)
2021,1-Dec,12/1/2021,Sarawak,KUCHING,Jalan Tan Sri Datuk Amar Wee Boon Ping,"Jalan Tan Sri Datuk Amar Wee Boon Ping, KUCHING, Sarawak",1,1.4947542,110.3137878,POINT (110.3137878 1.4947542)
2021,1-Dec,12/1/2021,Sarawak,MIRI,Pantai Lutong,"Pantai Lutong, MIRI, Sarawak",1,4.4479628,114.0003195,POINT (114.0003195 4.4479628)
2021,13/1,13/1/2021,Sarawak,MIRI,"Emart, Tudan","Emart, Tudan, MIRI, Sarawak",1,4.4787315,114.0404923,POINT (114.04049225605414 4.4787315)
2021,13/1,13/1/2021,Sarawak,MIRI,"Kampung Senadin Jaya, Senadin","Kampung Senadin Jaya, Senadin, MIRI, Sarawak",1,4.4788022,114.0120325,POINT (114.01203248765619 4.4788022000000005)
2021,13/1,13/1/2021,Sarawak,MIRI,"Desa Indah 3, Permyjaya","Desa Indah 3, Permyjaya, MIRI, Sarawak",1,4.4688484,114.0438859,POINT (114.0438859 4.4688484)
2021,13/1,13/1/2021,Sarawak,MIRI,"Nam Leong, Senadin","Nam Leong, Senadin, MIRI, Sarawak",1,4.5003709,114.022164,POINT (114.022164 4.5003709)
2021,13/1,13/1/2021,Sarawak,MIRI,"Jalan Ilmu,Senadin","Jalan Ilmu,Senadin, MIRI, Sarawak",1,4.5013651,114.0316077,POINT (114.0316077 4.5013651)
2021,1-Dec,12/1/2021,Sarawak,BETONG,Kampung Melayu Roban,"Kampung Melayu Roban, BETONG, Sarawak",1,1.8874536,111.3013637,POINT (111.3013637 1.8874536)
2021,13/1,13/1/2021,Sarawak,SERIAN,"Kampung Hulu, Serian","Kampung Hulu, Serian, SERIAN, Sarawak",1,1.154374,110.5731172,POINT (110.5731172 1.154374)
2021,13/1,13/1/2021,Sarawak,SERIAN,"Kampung Hilir, Serian","Kampung Hilir, Serian, SERIAN, Sarawak",1,1.1648432,110.5744905,POINT (110.5744905 1.1648432)
2021,1-Dec,12/1/2021,Sarawak,KUCHING,Jalan Stakan,"Jalan Stakan, KUCHING, Sarawak",1,1.4652511,110.3344304,POINT (110.3344304 1.4652511)
2021,1-Dec,12/1/2021,Sarawak,KUCHING,Jalan Tun Ahmad Zaidi Adruce (Batu 3),"Jalan Tun Ahmad Zaidi Adruce (Batu 3), KUCHING, Sarawak",1,1.5265836,110.3365102,POINT (110.3365102 1.5265836)
2021,1-Dec,12/1/2021,Sarawak,KUCHING,Jalan Batu Lintang,"Jalan Batu Lintang, KUCHING, Sarawak",1,1.5406865,110.354413,POINT (110.354413 1.5406865)
2021,1-Dec,12/1/2021,Sarawak,KUCHING,Tabuan Dayak,"Tabuan Dayak, KUCHING, Sarawak",1,1.7009289,109.8613429,POINT (109.8613429 1.7009289)
2021,1-Dec,12/1/2021,Sarawak,KUCHING,Kampung Tunku,"Kampung Tunku, KUCHING, Sarawak",1,1.5584742,110.3518119,POINT (110.35181193844996 1.5584742)
2021,1-Dec,12/1/2021,Sarawak,KUCHING,Kampung No.6,"Kampung No.6, KUCHING, Sarawak",1,1.5633568,110.3232586,POINT (110.3232586 1.5633568)
2021,1-Dec,12/1/2021,Sarawak,KUCHING,Jalan Moyan,"Jalan Moyan, KUCHING, Sarawak",1,1.4954849,110.2471054,POINT (110.2471054 1.4954849)
2021,13/1,13/1/2021,Sarawak,SARIKEI,Lebuh Tebingan Nyelong,"Lebuh Tebingan Nyelong, SARIKEI, Sarawak",1,2.1333414,111.5247074,POINT (111.5247074 2.1333414)
2021,13/1,13/1/2021,Sarawak,SARIKEI,Jalan Cempaka,"Jalan Cempaka, SARIKEI, Sarawak",1,2.1362576,111.5080295,POINT (111.5080295 2.1362576)
2021,13/1,13/1/2021,Sarawak,SARIKEI,Jalan Meranti,"Jalan Meranti, SARIKEI, Sarawak",1,2.1282371,111.5364395,POINT (111.5364395 2.1282371)
2021,1-Dec,12/1/2021,Sarawak,KUCHING,Kampung Dagang,"Kampung Dagang, KUCHING, Sarawak",1,1.6674694,109.867351,POINT (109.867351 1.6674694)
2021,1-Dec,12/1/2021,Sarawak,KUCHING,Kampung Sileng Melayu & Sileng Dayak,"Kampung Sileng Melayu & Sileng Dayak, KUCHING, Sarawak",1,1.6683249,109.8520026,POINT (109.8520026 1.6683249)
2021,1-Dec,12/1/2021,Sarawak,KUCHING,Kampung Stunggang Melayu,"Kampung Stunggang Melayu, KUCHING, Sarawak",1,1.6549233,109.860728,POINT (109.860728 1.6549233)
2021,1-Dec,12/1/2021,Sarawak,KUCHING,"Lorong 3, Kampung Bratan","Lorong 3, Kampung Bratan, KUCHING, Sarawak",1,1.35898,110.3193429,POINT (110.3193429 1.35898)
2021,1-Dec,12/1/2021,Sarawak,KUCHING,"Lorong 5, Kampung Bratan","Lorong 5, Kampung Bratan, KUCHING, Sarawak",1,1.35898,110.3193429,POINT (110.3193429 1.35898)
2021,13/1,13/1/2021,Sarawak,SERIAN,"Kampung Sebemban, Serian","Kampung Sebemban, Serian, SERIAN, Sarawak",1,1.2425886,110.6395502,POINT (110.6395502 1.2425886)
2021,1-Dec,12/1/2021,Sarawak,MUKAH,Kampung Tian,"Kampung Tian, MUKAH, Sarawak",1,2.6384106,111.5175648,POINT (111.5175648 2.6384106)
2021,13/1,13/1/2021,Sarawak,MUKAH,Kampung Jemoreng,"Kampung Jemoreng, MUKAH, Sarawak",1,2.6730771,111.5621652,POINT (111.5621652 2.6730771)
2021,13/1,13/1/2021,Sarawak,MUKAH,Kampung Bawang,"Kampung Bawang, MUKAH, Sarawak",1,2.6421898,111.5361183,POINT (111.5361183 2.6421898)
2021,13/1,13/1/2021,Sarawak,KUCHING,Jalan Tong Wei Tah,"Jalan Tong Wei Tah, KUCHING, Sarawak",1,1.5227025,110.3429722,POINT (110.3429722 1.5227025)
2021,13/1,13/1/2021,Sarawak,KUCHING,Jalan Laksamana Cheng Ho,"Jalan Laksamana Cheng Ho, KUCHING, Sarawak",1,1.5222624,110.3502645,POINT (110.3502645 1.5222624)
2021,13/1,13/1/2021,Sarawak,KUCHING,Kampung Tunku,"Kampung Tunku, KUCHING, Sarawak",1,1.5584742,110.3518119,POINT (110.35181193844996 1.5584742)
2021,13/1,13/1/2021,Sarawak,KUCHING,Kampung Bintawa Tengah,"Kampung Bintawa Tengah, KUCHING, Sarawak",1,1.5578449,110.3756738,POINT (110.3756738 1.5578449)
2021,13/1,13/1/2021,Sarawak,KUCHING,Jalan Batu Kawa,"Jalan Batu Kawa, KUCHING, Sarawak",1,1.5088202,110.2984547,POINT (110.2984547 1.5088202)
2021,13/1,13/1/2021,Sarawak,KUCHING,Jalan Nanas Barat,"Jalan Nanas Barat, KUCHING, Sarawak",1,1.5496561,110.3255017,POINT (110.3255017 1.5496561)
2021,13/1,13/1/2021,Sarawak,KUCHING,Kampung Kudei Baru,"Kampung Kudei Baru, KUCHING, Sarawak",1,1.5509053,110.3190193,POINT (110.3190193 1.5509053)
2021,13/1,13/1/2021,Sarawak,SERIAN,"Kampung Slabi Entukuh, Serian","Kampung Slabi Entukuh, Serian, SERIAN, Sarawak",1,1.1383309,110.5590928,POINT (110.5590928 1.1383309)
2021,14/1,14/1/2021,Sarawak,SERIAN,"Kampung Slabi Plaman, Serian","Kampung Slabi Plaman, Serian, SERIAN, Sarawak",1,1.1394525,110.5677437,POINT (110.5677437 1.1394525)
2021,1-Dec,12/1/2021,Sarawak,KUCHING,Jalan Lama Bau,"Jalan Lama Bau, KUCHING, Sarawak",1,1.4161956,110.154034,POINT (110.154034 1.4161956)
2021,1-Dec,12/1/2021,Sarawak,KUCHING,Kampung Suba Buan,"Kampung Suba Buan, KUCHING, Sarawak",1,1.3996578,110.1097814,POINT (110.1097814 1.3996578)
2021,1-Dec,12/1/2021,Sarawak,KUCHING,Kampung Tanjong Poting,"Kampung Tanjong Poting, KUCHING, Sarawak",1,1.496714,110.17811,POINT (110.17811 1.496714)
2021,1-Dec,12/1/2021,Sarawak,KUCHING,Kampung Peninjau Baru,"Kampung Peninjau Baru, KUCHING, Sarawak",1,1.4298503,110.2299477,POINT (110.2299477 1.4298503)
2021,13/1,13/1/2021,Sarawak,KUCHING,Sileng Dayak,"Sileng Dayak, KUCHING, Sarawak",1,1.6695285,109.8585963,POINT (109.8585963 1.6695285)
2021,13/1,13/1/2021,Sarawak,KUCHING,Kampung Bokah,"Kampung Bokah, KUCHING, Sarawak",1,1.4892038,109.9222942,POINT (109.9222942 1.4892038)
2021,13/1,13/1/2021,Sarawak,SAMARAHAN,Kampung Pinang,"Kampung Pinang, SAMARAHAN, Sarawak",1,1.4205908,110.4497034,POINT (110.4497034 1.4205908)
